,week,time,use,sid,count
17484,0,15,0,ME18A282,1
17485,0,16,0,ME18A282,1
17486,0,16,0,ME18A282,1
17487,0,17,0,ME18A282,1
17488,0,17,0,ME18A282,1
17489,0,18,0,ME18A282,1
17490,0,18,0,ME18A282,1
17491,0,19,0,ME18A282,1
17492,0,19,0,ME18A282,1
17493,0,20,0,ME18A282,1
17494,0,20,0,ME18A282,1
17495,0,21,0,ME18A282,1
17496,0,21,0,ME18A282,1
17497,0,22,0,ME18A282,1
17498,0,22,0,ME18A282,1
17499,0,23,0,ME18A282,1
17500,0,23,0,ME18A282,1
17501,1,0,0,ME18A282,1
17502,1,0,0,ME18A282,1
17503,1,1,0,ME18A282,1
17504,1,1,0,ME18A282,1
17505,1,2,0,ME18A282,1
17506,1,2,0,ME18A282,1
17507,1,3,0,ME18A282,1
17508,1,3,0,ME18A282,1
17509,1,4,0,ME18A282,1
17510,1,4,0,ME18A282,1
17511,1,5,0,ME18A282,1
17512,1,5,0,ME18A282,1
17513,1,6,0,ME18A282,1
17514,1,6,0,ME18A282,1
17515,1,7,0,ME18A282,1
17516,1,7,0,ME18A282,1
17517,1,8,0,ME18A282,1
17518,1,8,0,ME18A282,1
17519,1,9,0,ME18A282,1
17520,1,9,0,ME18A282,1
17521,1,10,0,ME18A282,1
17522,1,10,0,ME18A282,1
17523,1,11,0,ME18A282,1
17524,1,11,0,ME18A282,1
17525,1,12,0,ME18A282,1
17526,1,12,0,ME18A282,1
17527,1,13,1,ME18A282,1
17528,1,13,1,ME18A282,1
17529,1,14,0,ME18A282,1
17530,1,14,0,ME18A282,1
17531,3,13,1,ME18A307,1
17532,3,13,1,ME18A307,1
17533,3,13,1,ME18A307,1
17534,3,13,1,ME18A307,1
17535,3,13,0,ME18A307,1
17536,3,13,0,ME18A307,1
17537,3,14,0,ME18A307,1
17538,3,14,0,ME18A307,1
17539,3,15,0,ME18A307,1
17540,3,15,0,ME18A307,1
17541,3,16,0,ME18A307,1
17542,3,16,0,ME18A307,1
17543,3,17,0,ME18A307,1
17544,3,17,0,ME18A307,1
17545,3,18,0,ME18A307,1
17546,3,18,0,ME18A307,1
17547,3,19,0,ME18A307,1
17548,3,19,0,ME18A307,1
17549,3,20,0,ME18A307,1
17550,3,20,0,ME18A307,1
17551,3,21,0,ME18A307,1
17552,3,21,0,ME18A307,1
17553,3,22,0,ME18A307,1
17554,3,22,0,ME18A307,1
17555,3,23,0,ME18A307,1
17556,3,23,0,ME18A307,1
17557,4,0,0,ME18A307,1
17558,4,0,0,ME18A307,1
17559,4,1,0,ME18A307,1
17560,4,1,0,ME18A307,1
17561,4,2,0,ME18A307,1
17562,4,2,0,ME18A307,1
17563,4,3,0,ME18A307,1
17564,4,3,0,ME18A307,1
17565,4,4,0,ME18A307,1
17566,4,4,0,ME18A307,1
17567,4,5,0,ME18A307,1
17568,4,5,0,ME18A307,1
17569,4,6,0,ME18A307,1
17570,4,6,0,ME18A307,1
17571,4,7,0,ME18A307,1
17572,4,7,0,ME18A307,1
17573,4,8,0,ME18A307,1
17574,4,8,0,ME18A307,1
17575,4,9,0,ME18A307,1
17576,4,9,0,ME18A307,1
17577,4,10,0,ME18A307,1
17578,4,10,0,ME18A307,1
17579,4,11,0,ME18A307,1
17580,4,11,0,ME18A307,1
17581,4,12,0,ME18A307,1
17582,4,12,0,ME18A307,1
17583,4,13,0,ME18A307,1
17584,4,13,0,ME18A307,1
17585,4,14,0,ME18A307,1
17586,4,14,0,ME18A307,1
17587,4,15,0,ME18A307,1
17588,4,15,0,ME18A307,1
17589,4,16,0,ME18A307,1
17590,4,16,0,ME18A307,1
17591,4,17,0,ME18A307,1
17592,4,17,0,ME18A307,1
17593,4,18,0,ME18A307,1
17594,4,18,0,ME18A307,1
17595,4,19,0,ME18A307,1
17596,4,19,0,ME18A307,1
17597,4,20,0,ME18A307,1
17598,4,20,0,ME18A307,1
17599,4,21,0,ME18A307,1
17600,4,21,0,ME18A307,1
17601,4,22,0,ME18A307,1
17602,4,22,0,ME18A307,1
17603,4,23,0,ME18A307,1
17604,4,23,0,ME18A307,1
17605,5,0,0,ME18A307,1
17606,5,0,0,ME18A307,1
17607,5,1,0,ME18A307,1
17608,5,1,0,ME18A307,1
17609,5,2,0,ME18A307,1
17610,5,2,0,ME18A307,1
17611,5,3,0,ME18A307,1
17612,5,3,0,ME18A307,1
17613,5,4,0,ME18A307,1
17614,5,4,0,ME18A307,1
17615,5,5,0,ME18A307,1
17616,5,5,0,ME18A307,1
17617,5,6,0,ME18A307,1
17618,5,6,0,ME18A307,1
17619,5,7,0,ME18A307,1
17620,5,7,0,ME18A307,1
17621,5,8,0,ME18A307,1
17622,5,8,0,ME18A307,1
17623,5,9,0,ME18A307,1
17624,5,9,0,ME18A307,1
17625,5,10,0,ME18A307,1
17626,5,10,0,ME18A307,1
17627,5,11,0,ME18A307,1
17628,5,11,0,ME18A307,1
17629,5,12,0,ME18A307,1
17630,5,12,0,ME18A307,1
17631,5,13,0,ME18A307,1
17632,5,13,0,ME18A307,1
17633,5,14,0,ME18A307,1
17634,5,14,0,ME18A307,1
17635,5,15,0,ME18A307,1
17636,5,15,0,ME18A307,1
17637,5,16,0,ME18A307,1
17638,5,16,0,ME18A307,1
17639,5,17,0,ME18A307,1
17640,5,17,0,ME18A307,1
17641,5,18,0,ME18A307,1
17642,5,18,0,ME18A307,1
17643,5,19,0,ME18A307,1
17644,5,19,0,ME18A307,1
17645,5,20,0,ME18A307,1
17646,5,20,0,ME18A307,1
17647,5,21,0,ME18A307,1
17648,5,21,0,ME18A307,1
17649,5,22,0,ME18A307,1
17650,5,22,0,ME18A307,1
17651,5,23,0,ME18A307,1
17652,5,23,0,ME18A307,1
17653,6,0,0,ME18A307,1
17654,6,0,0,ME18A307,1
17655,6,1,0,ME18A307,1
17656,6,1,0,ME18A307,1
17657,6,2,0,ME18A307,1
17658,6,2,0,ME18A307,1
17659,6,3,0,ME18A307,1
17660,6,3,0,ME18A307,1
17661,6,4,0,ME18A307,1
17662,6,4,0,ME18A307,1
17663,6,5,0,ME18A307,1
17664,6,5,0,ME18A307,1
17665,6,6,0,ME18A307,1
17666,6,6,0,ME18A307,1
17667,6,7,0,ME18A307,1
17668,6,7,0,ME18A307,1
17669,6,8,0,ME18A307,1
17670,6,8,0,ME18A307,1
17671,6,9,0,ME18A307,1
17672,6,9,0,ME18A307,1
17673,6,10,0,ME18A307,1
17674,6,10,0,ME18A307,1
17675,6,11,0,ME18A307,1
17676,6,11,0,ME18A307,1
17677,6,12,0,ME18A307,1
17678,6,12,0,ME18A307,1
17679,6,13,0,ME18A307,1
17680,6,13,0,ME18A307,1
17681,6,14,0,ME18A307,1
17682,6,14,0,ME18A307,1
17683,6,15,0,ME18A307,1
17684,6,15,0,ME18A307,1
17685,6,16,0,ME18A307,1
17686,6,16,0,ME18A307,1
17687,6,17,0,ME18A307,1
17688,6,17,0,ME18A307,1
17689,6,18,0,ME18A307,1
17690,6,18,0,ME18A307,1
17691,6,19,0,ME18A307,1
17692,6,19,0,ME18A307,1
17693,6,20,0,ME18A307,1
17694,6,20,0,ME18A307,1
17695,6,21,0,ME18A307,1
17696,6,21,0,ME18A307,1
17697,6,22,0,ME18A307,1
17698,6,22,0,ME18A307,1
17699,6,23,0,ME18A307,1
17700,6,23,0,ME18A307,1
17701,0,0,0,ME18A307,1
17702,0,0,0,ME18A307,1
17703,0,1,0,ME18A307,1
17704,0,1,0,ME18A307,1
17705,0,2,0,ME18A307,1
17706,0,2,0,ME18A307,1
17707,0,3,0,ME18A307,1
17708,0,3,0,ME18A307,1
17709,0,4,0,ME18A307,1
17710,0,4,0,ME18A307,1
17711,0,5,0,ME18A307,1
17712,0,5,0,ME18A307,1
17713,0,6,0,ME18A307,1
17714,0,6,0,ME18A307,1
17715,0,7,0,ME18A307,1
17716,0,7,0,ME18A307,1
17717,0,8,0,ME18A307,1
17718,0,8,0,ME18A307,1
17719,0,9,0,ME18A307,1
17720,0,9,0,ME18A307,1
17721,0,10,0,ME18A307,1
17722,0,10,0,ME18A307,1
17723,0,11,0,ME18A307,1
17724,0,11,0,ME18A307,1
17725,0,12,0,ME18A307,1
17726,0,12,0,ME18A307,1
17727,0,13,0,ME18A307,1
17728,0,13,0,ME18A307,1
17729,0,14,0,ME18A307,1
17730,0,14,0,ME18A307,1
17731,0,15,0,ME18A307,1
17732,0,15,0,ME18A307,1
17733,0,16,1,ME18A307,1
17734,0,16,1,ME18A307,1
17735,0,17,0,ME18A307,1
17736,0,17,0,ME18A307,1
17737,1,16,1,ME19B251,1
17738,1,16,1,ME19B251,1
17739,1,17,0,ME19B251,1
17740,1,17,0,ME19B251,1
17741,1,17,0,ME19B251,1
17742,1,17,0,ME19B251,1
17743,1,18,0,ME19B251,1
17744,1,18,0,ME19B251,1
17745,1,18,0,ME19B251,1
17746,1,18,0,ME19B251,1
17747,1,19,0,ME19B251,1
17748,1,19,0,ME19B251,1
17749,1,19,0,ME19B251,1
17750,1,19,0,ME19B251,1
17751,1,20,0,ME19B251,1
17752,1,20,0,ME19B251,1
17753,1,20,0,ME19B251,1
17754,1,20,0,ME19B251,1
17755,1,21,0,ME19B251,1
17756,1,21,0,ME19B251,1
17757,1,21,0,ME19B251,1
17758,1,21,0,ME19B251,1
17759,1,22,0,ME19B251,1
17760,1,22,0,ME19B251,1
17761,1,22,0,ME19B251,1
17762,1,22,0,ME19B251,1
17763,1,23,0,ME19B251,1
17764,1,23,0,ME19B251,1
17765,1,23,0,ME19B251,1
17766,1,23,0,ME19B251,1
17767,2,0,0,ME19B251,1
17768,2,0,0,ME19B251,1
17769,2,0,0,ME19B251,1
17770,2,0,0,ME19B251,1
17771,2,1,0,ME19B251,1
17772,2,1,0,ME19B251,1
17773,2,1,0,ME19B251,1
17774,2,1,0,ME19B251,1
17775,2,2,0,ME19B251,1
17776,2,2,0,ME19B251,1
17777,2,2,0,ME19B251,1
17778,2,2,0,ME19B251,1
17779,2,3,0,ME19B251,1
17780,2,3,0,ME19B251,1
17781,2,3,0,ME19B251,1
17782,2,3,0,ME19B251,1
17783,2,4,0,ME19B251,1
17784,2,4,0,ME19B251,1
17785,2,4,0,ME19B251,1
17786,2,4,0,ME19B251,1
17787,2,5,0,ME19B251,1
17788,2,5,0,ME19B251,1
17789,2,5,0,ME19B251,1
17790,2,5,0,ME19B251,1
17791,2,6,0,ME19B251,1
17792,2,6,0,ME19B251,1
17793,2,6,0,ME19B251,1
17794,2,6,0,ME19B251,1
17795,2,7,0,ME19B251,1
17796,2,7,0,ME19B251,1
17797,2,7,0,ME19B251,1
17798,2,7,0,ME19B251,1
17799,2,8,0,ME19B251,1
17800,2,8,0,ME19B251,1
17801,2,8,0,ME19B251,1
17802,2,8,0,ME19B251,1
17803,2,9,0,ME19B251,1
17804,2,9,0,ME19B251,1
17805,2,9,0,ME19B251,1
17806,2,9,0,ME19B251,1
17807,2,10,0,ME19B251,1
17808,2,10,0,ME19B251,1
17809,2,10,0,ME19B251,1
17810,2,10,0,ME19B251,1
17811,2,11,0,ME19B251,1
17812,2,11,0,ME19B251,1
17813,2,11,0,ME19B251,1
17814,2,11,0,ME19B251,1
17815,2,12,0,ME19B251,1
17816,2,12,0,ME19B251,1
17817,2,12,0,ME19B251,1
17818,2,12,0,ME19B251,1
17819,2,13,0,ME19B251,1
17820,2,13,0,ME19B251,1
17821,2,13,0,ME19B251,1
17822,2,13,0,ME19B251,1
17823,2,14,0,ME19B251,1
17824,2,14,0,ME19B251,1
17825,2,14,0,ME19B251,1
17826,2,14,0,ME19B251,1
17827,2,15,0,ME19B251,1
17828,2,15,0,ME19B251,1
17829,2,15,0,ME19B251,1
17830,2,15,0,ME19B251,1
17831,2,16,0,ME19B251,1
17832,2,16,0,ME19B251,1
17833,2,17,0,ME19B251,1
17834,2,17,0,ME19B251,1
17835,2,18,0,ME19B251,1
17836,2,18,0,ME19B251,1
17837,2,19,0,ME19B251,1
17838,2,19,0,ME19B251,1
17839,2,20,0,ME19B251,1
17840,2,20,0,ME19B251,1
17841,2,21,0,ME19B251,1
17842,2,21,0,ME19B251,1
17843,2,22,0,ME19B251,1
17844,2,22,0,ME19B251,1
17845,2,23,0,ME19B251,1
17846,2,23,0,ME19B251,1
17847,3,0,0,ME19B251,1
17848,3,0,0,ME19B251,1
17849,3,1,0,ME19B251,1
17850,3,1,0,ME19B251,1
17851,3,2,0,ME19B251,1
17852,3,2,0,ME19B251,1
17853,3,3,0,ME19B251,1
17854,3,3,0,ME19B251,1
17855,3,4,0,ME19B251,1
17856,3,4,0,ME19B251,1
17857,3,5,0,ME19B251,1
17858,3,5,0,ME19B251,1
17859,3,6,0,ME19B251,1
17860,3,6,0,ME19B251,1
17861,3,7,0,ME19B251,1
17862,3,7,0,ME19B251,1
17863,3,8,0,ME19B251,1
17864,3,8,0,ME19B251,1
17865,3,9,0,ME19B251,1
17866,3,9,0,ME19B251,1
17867,3,10,0,ME19B251,1
17868,3,10,0,ME19B251,1
17869,3,11,0,ME19B251,1
17870,3,11,0,ME19B251,1
17871,3,12,0,ME19B251,1
17872,3,12,0,ME19B251,1
17873,3,13,0,ME19B251,1
17874,3,13,0,ME19B251,1
17875,3,14,0,ME19B251,1
17876,3,14,0,ME19B251,1
17877,3,15,0,ME19B251,1
17878,3,15,0,ME19B251,1
17879,3,16,0,ME19B251,1
17880,3,16,0,ME19B251,1
17881,3,17,0,ME19B251,1
17882,3,17,0,ME19B251,1
17883,3,18,0,ME19B251,1
17884,3,18,0,ME19B251,1
17885,3,19,0,ME19B251,1
17886,3,19,0,ME19B251,1
17887,3,20,0,ME19B251,1
17888,3,20,0,ME19B251,1
17889,3,21,0,ME19B251,1
17890,3,21,0,ME19B251,1
17891,3,22,0,ME19B251,1
17892,3,22,0,ME19B251,1
17893,3,23,0,ME19B251,1
17894,3,23,0,ME19B251,1
17895,4,0,0,ME19B251,1
17896,4,0,0,ME19B251,1
17897,4,1,0,ME19B251,1
17898,4,1,0,ME19B251,1
17899,4,2,0,ME19B251,1
17900,4,2,0,ME19B251,1
17901,4,3,0,ME19B251,1
17902,4,3,0,ME19B251,1
17903,4,4,0,ME19B251,1
17904,4,4,0,ME19B251,1
17905,4,5,0,ME19B251,1
17906,4,5,0,ME19B251,1
17907,4,6,0,ME19B251,1
17908,4,6,0,ME19B251,1
17909,4,7,0,ME19B251,1
17910,4,7,0,ME19B251,1
17911,4,8,0,ME19B251,1
17912,4,8,0,ME19B251,1
17913,4,9,0,ME19B251,1
17914,4,9,0,ME19B251,1
17915,4,10,0,ME19B251,1
17916,4,10,0,ME19B251,1
17917,4,11,0,ME19B251,1
17918,4,11,0,ME19B251,1
17919,4,12,0,ME19B251,1
17920,4,12,0,ME19B251,1
17921,4,13,0,ME19B251,1
17922,4,13,0,ME19B251,1
17923,4,14,0,ME19B251,1
17924,4,14,0,ME19B251,1
17925,4,15,0,ME19B251,1
17926,4,15,0,ME19B251,1
17927,4,16,0,ME19B251,1
17928,4,16,0,ME19B251,1
17929,4,17,0,ME19B251,1
17930,4,17,0,ME19B251,1
17931,4,18,0,ME19B251,1
17932,4,18,0,ME19B251,1
17933,4,19,0,ME19B251,1
17934,4,19,0,ME19B251,1
17935,4,20,0,ME19B251,1
17936,4,20,0,ME19B251,1
17937,4,21,0,ME19B251,1
17938,4,21,0,ME19B251,1
17939,4,22,0,ME19B251,1
17940,4,22,0,ME19B251,1
17941,4,23,0,ME19B251,1
17942,4,23,0,ME19B251,1
17943,5,0,0,ME19B251,1
17944,5,0,0,ME19B251,1
17945,5,1,0,ME19B251,1
17946,5,1,0,ME19B251,1
17947,5,2,0,ME19B251,1
17948,5,2,0,ME19B251,1
17949,5,3,0,ME19B251,1
17950,5,3,0,ME19B251,1
17951,5,4,0,ME19B251,1
17952,5,4,0,ME19B251,1
17953,5,5,0,ME19B251,1
17954,5,5,0,ME19B251,1
17955,5,6,0,ME19B251,1
17956,5,6,0,ME19B251,1
17957,5,7,0,ME19B251,1
17958,5,7,0,ME19B251,1
17959,5,8,0,ME19B251,1
17960,5,8,0,ME19B251,1
17961,5,9,0,ME19B251,1
17962,5,9,0,ME19B251,1
17963,5,10,0,ME19B251,1
17964,5,10,0,ME19B251,1
17965,5,11,0,ME19B251,1
17966,5,11,0,ME19B251,1
17967,5,12,0,ME19B251,1
17968,5,12,0,ME19B251,1
17969,5,13,0,ME19B251,1
17970,5,13,0,ME19B251,1
17971,5,14,0,ME19B251,1
17972,5,14,0,ME19B251,1
17973,5,15,0,ME19B251,1
17974,5,15,0,ME19B251,1
17975,5,16,0,ME19B251,1
17976,5,16,0,ME19B251,1
17977,5,17,0,ME19B251,1
17978,5,17,0,ME19B251,1
17979,5,18,0,ME19B251,1
17980,5,18,0,ME19B251,1
17981,5,19,0,ME19B251,1
17982,5,19,0,ME19B251,1
17983,5,20,0,ME19B251,1
17984,5,20,0,ME19B251,1
17985,5,21,0,ME19B251,1
17986,5,21,0,ME19B251,1
17987,5,22,0,ME19B251,1
17988,5,22,0,ME19B251,1
17989,5,23,0,ME19B251,1
17990,5,23,0,ME19B251,1
17991,6,0,0,ME19B251,1
17992,6,0,0,ME19B251,1
17993,6,1,0,ME19B251,1
17994,6,1,0,ME19B251,1
17995,6,2,0,ME19B251,1
17996,6,2,0,ME19B251,1
17997,6,3,0,ME19B251,1
17998,6,3,0,ME19B251,1
17999,6,4,0,ME19B251,1
18000,6,4,0,ME19B251,1
18001,6,5,0,ME19B251,1
18002,6,5,0,ME19B251,1
18003,6,6,0,ME19B251,1
18004,6,6,0,ME19B251,1
18005,6,7,0,ME19B251,1
18006,6,7,0,ME19B251,1
18007,6,8,0,ME19B251,1
18008,6,8,0,ME19B251,1
18009,6,9,0,ME19B251,1
18010,6,9,0,ME19B251,1
18011,6,10,0,ME19B251,1
18012,6,10,0,ME19B251,1
18013,6,11,0,ME19B251,1
18014,6,11,0,ME19B251,1
18015,6,12,0,ME19B251,1
18016,6,12,0,ME19B251,1
18017,6,13,0,ME19B251,1
18018,6,13,0,ME19B251,1
18019,6,14,0,ME19B251,1
18020,6,14,0,ME19B251,1
18021,6,15,0,ME19B251,1
18022,6,15,0,ME19B251,1
18023,6,16,0,ME19B251,1
18024,6,16,0,ME19B251,1
18025,6,17,0,ME19B251,1
18026,6,17,0,ME19B251,1
18027,6,18,0,ME19B251,1
18028,6,18,0,ME19B251,1
18029,6,19,0,ME19B251,1
18030,6,19,0,ME19B251,1
18031,6,20,0,ME19B251,1
18032,6,20,0,ME19B251,1
18033,6,21,0,ME19B251,1
18034,6,21,0,ME19B251,1
18035,6,22,0,ME19B251,1
18036,6,22,0,ME19B251,1
18037,6,23,0,ME19B251,1
18038,6,23,0,ME19B251,1
18039,0,0,0,ME19B251,1
18040,0,0,0,ME19B251,1
18041,0,1,0,ME19B251,1
18042,0,1,0,ME19B251,1
18043,0,2,0,ME19B251,1
18044,0,2,0,ME19B251,1
18045,0,3,0,ME19B251,1
18046,0,3,0,ME19B251,1
18047,0,4,0,ME19B251,1
18048,0,4,0,ME19B251,1
18049,0,5,0,ME19B251,1
18050,0,5,0,ME19B251,1
18051,0,6,0,ME19B251,1
18052,0,6,0,ME19B251,1
18053,0,7,0,ME19B251,1
18054,0,7,0,ME19B251,1
18055,0,8,0,ME19B251,1
18056,0,8,0,ME19B251,1
18057,0,9,0,ME19B251,1
18058,0,9,0,ME19B251,1
18059,0,10,0,ME19B251,1
18060,0,10,0,ME19B251,1
18061,0,11,0,ME19B251,1
18062,0,11,0,ME19B251,1
18063,0,12,0,ME19B251,1
18064,0,12,0,ME19B251,1
18065,0,13,0,ME19B251,1
18066,0,13,0,ME19B251,1
18067,0,14,0,ME19B251,1
18068,0,14,0,ME19B251,1
18069,0,15,0,ME19B251,1
18070,0,15,0,ME19B251,1
18071,0,16,0,ME19B251,1
18072,0,16,0,ME19B251,1
18073,0,17,0,ME19B251,1
18074,0,17,0,ME19B251,1
18075,0,18,0,ME19B251,1
18076,0,18,0,ME19B251,1
18077,0,19,0,ME19B251,1
18078,0,19,0,ME19B251,1
18079,0,20,0,ME19B251,1
18080,0,20,0,ME19B251,1
18081,0,21,0,ME19B251,1
18082,0,21,0,ME19B251,1
18083,0,22,0,ME19B251,1
18084,0,22,0,ME19B251,1
18085,0,23,0,ME19B251,1
18086,0,23,0,ME19B251,1
18087,1,0,0,ME19B251,1
18088,1,0,0,ME19B251,1
18089,1,1,0,ME19B251,1
18090,1,1,0,ME19B251,1
18091,1,2,0,ME19B251,1
18092,1,2,0,ME19B251,1
18093,1,3,0,ME19B251,1
18094,1,3,0,ME19B251,1
18095,1,4,0,ME19B251,1
18096,1,4,0,ME19B251,1
18097,1,5,0,ME19B251,1
18098,1,5,0,ME19B251,1
18099,1,6,0,ME19B251,1
18100,1,6,0,ME19B251,1
18101,1,7,0,ME19B251,1
18102,1,7,0,ME19B251,1
18103,1,8,0,ME19B251,1
18104,1,8,0,ME19B251,1
18105,1,9,0,ME19B251,1
18106,1,9,0,ME19B251,1
18107,1,10,0,ME19B251,1
18108,1,10,0,ME19B251,1
18109,1,11,0,ME19B251,1
18110,1,11,0,ME19B251,1
18111,1,12,0,ME19B251,1
18112,1,12,0,ME19B251,1
18113,1,13,0,ME19B251,1
18114,1,13,0,ME19B251,1
18115,1,14,0,ME19B251,1
18116,1,14,0,ME19B251,1
18117,1,15,0,ME19B251,1
18118,1,15,0,ME19B251,1
18119,1,16,0,ME19B251,1
18120,1,16,0,ME19B251,1
18121,1,16,1,ME19B253,1
18122,1,16,1,ME19B253,1
18123,1,16,0,ME19B253,1
18124,1,16,0,ME19B253,1
18125,1,16,0,ME19B253,1
18126,1,16,0,ME19B253,1
18127,1,17,0,ME19B253,1
18128,1,17,0,ME19B253,1
18129,1,17,0,ME19B253,1
18130,1,17,0,ME19B253,1
18131,1,18,0,ME19B253,1
18132,1,18,0,ME19B253,1
18133,1,18,0,ME19B253,1
18134,1,18,0,ME19B253,1
18135,1,19,0,ME19B253,1
18136,1,19,0,ME19B253,1
18137,1,19,0,ME19B253,1
18138,1,19,0,ME19B253,1
18139,1,20,0,ME19B253,1
18140,1,20,0,ME19B253,1
18141,1,20,0,ME19B253,1
18142,1,20,0,ME19B253,1
18143,1,21,0,ME19B253,1
18144,1,21,0,ME19B253,1
18145,1,21,0,ME19B253,1
18146,1,21,0,ME19B253,1
18147,1,22,0,ME19B253,1
18148,1,22,0,ME19B253,1
18149,1,22,0,ME19B253,1
18150,1,22,0,ME19B253,1
18151,1,23,0,ME19B253,1
18152,1,23,0,ME19B253,1
18153,1,23,0,ME19B253,1
18154,1,23,0,ME19B253,1
18155,2,0,0,ME19B253,1
18156,2,0,0,ME19B253,1
18157,2,0,0,ME19B253,1
18158,2,0,0,ME19B253,1
18159,2,1,0,ME19B253,1
18160,2,1,0,ME19B253,1
18161,2,1,0,ME19B253,1
18162,2,1,0,ME19B253,1
18163,2,2,0,ME19B253,1
18164,2,2,0,ME19B253,1
18165,2,2,0,ME19B253,1
18166,2,2,0,ME19B253,1
18167,2,3,0,ME19B253,1
18168,2,3,0,ME19B253,1
18169,2,3,0,ME19B253,1
18170,2,3,0,ME19B253,1
18171,2,4,0,ME19B253,1
18172,2,4,0,ME19B253,1
18173,2,4,0,ME19B253,1
18174,2,4,0,ME19B253,1
18175,2,5,0,ME19B253,1
18176,2,5,0,ME19B253,1
18177,2,5,0,ME19B253,1
18178,2,5,0,ME19B253,1
18179,2,6,0,ME19B253,1
18180,2,6,0,ME19B253,1
18181,2,6,0,ME19B253,1
18182,2,6,0,ME19B253,1
18183,2,7,0,ME19B253,1
18184,2,7,0,ME19B253,1
18185,2,7,0,ME19B253,1
18186,2,7,0,ME19B253,1
18187,2,8,0,ME19B253,1
18188,2,8,0,ME19B253,1
18189,2,8,0,ME19B253,1
18190,2,8,0,ME19B253,1
18191,2,9,0,ME19B253,1
18192,2,9,0,ME19B253,1
18193,2,9,0,ME19B253,1
18194,2,9,0,ME19B253,1
18195,2,10,0,ME19B253,1
18196,2,10,0,ME19B253,1
18197,2,10,0,ME19B253,1
18198,2,10,0,ME19B253,1
18199,2,11,1,ME19B253,1
18200,2,11,1,ME19B253,1
18201,2,12,0,ME19B253,1
18202,2,12,0,ME19B253,1
18203,2,12,0,ME19B253,1
18204,2,12,0,ME19B253,1
18205,2,13,1,ME19B253,1
18206,2,13,1,ME19B253,1
18207,2,13,1,ME19B253,1
18208,2,13,1,ME19B253,1
18209,2,13,1,ME19B253,1
18210,2,13,1,ME19B253,1
18211,2,13,0,ME19B253,1
18212,2,13,0,ME19B253,1
18213,2,13,0,ME19B253,1
18214,2,13,0,ME19B253,1
18215,2,14,0,ME19B253,1
18216,2,14,0,ME19B253,1
18217,2,14,0,ME19B253,1
18218,2,14,0,ME19B253,1
18219,2,15,1,ME19B253,1
18220,2,15,1,ME19B253,1
18221,2,15,1,ME19B253,1
18222,2,15,1,ME19B253,1
18223,2,15,0,ME19B253,1
18224,2,15,0,ME19B253,1
18225,2,15,0,ME19B253,1
18226,2,15,0,ME19B253,1
18227,2,16,1,ME19B253,1
18228,2,16,1,ME19B253,1
18229,2,16,0,ME19B253,1
18230,2,16,0,ME19B253,1
18231,2,16,0,ME19B253,1
18232,2,16,0,ME19B253,1
18233,2,17,0,ME19B253,1
18234,2,17,0,ME19B253,1
18235,2,17,0,ME19B253,1
18236,2,17,0,ME19B253,1
18237,2,18,0,ME19B253,1
18238,2,18,0,ME19B253,1
18239,2,18,0,ME19B253,1
18240,2,18,0,ME19B253,1
18241,2,19,0,ME19B253,1
18242,2,19,0,ME19B253,1
18243,2,19,0,ME19B253,1
18244,2,19,0,ME19B253,1
18245,2,20,0,ME19B253,1
18246,2,20,0,ME19B253,1
18247,2,20,0,ME19B253,1
18248,2,20,0,ME19B253,1
18249,2,21,0,ME19B253,1
18250,2,21,0,ME19B253,1
18251,2,21,0,ME19B253,1
18252,2,21,0,ME19B253,1
18253,2,22,0,ME19B253,1
18254,2,22,0,ME19B253,1
18255,2,22,0,ME19B253,1
18256,2,22,0,ME19B253,1
18257,2,23,0,ME19B253,1
18258,2,23,0,ME19B253,1
18259,2,23,0,ME19B253,1
18260,2,23,0,ME19B253,1
18261,3,0,0,ME19B253,1
18262,3,0,0,ME19B253,1
18263,3,0,0,ME19B253,1
18264,3,0,0,ME19B253,1
18265,3,1,0,ME19B253,1
18266,3,1,0,ME19B253,1
18267,3,1,0,ME19B253,1
18268,3,1,0,ME19B253,1
18269,3,2,0,ME19B253,1
18270,3,2,0,ME19B253,1
18271,3,2,0,ME19B253,1
18272,3,2,0,ME19B253,1
18273,3,3,0,ME19B253,1
18274,3,3,0,ME19B253,1
18275,3,3,0,ME19B253,1
18276,3,3,0,ME19B253,1
18277,3,4,0,ME19B253,1
18278,3,4,0,ME19B253,1
18279,3,4,0,ME19B253,1
18280,3,4,0,ME19B253,1
18281,3,5,0,ME19B253,1
18282,3,5,0,ME19B253,1
18283,3,5,0,ME19B253,1
18284,3,5,0,ME19B253,1
18285,3,6,0,ME19B253,1
18286,3,6,0,ME19B253,1
18287,3,6,0,ME19B253,1
18288,3,6,0,ME19B253,1
18289,3,7,0,ME19B253,1
18290,3,7,0,ME19B253,1
18291,3,7,0,ME19B253,1
18292,3,7,0,ME19B253,1
18293,3,8,0,ME19B253,1
18294,3,8,0,ME19B253,1
18295,3,8,0,ME19B253,1
18296,3,8,0,ME19B253,1
18297,3,9,0,ME19B253,1
18298,3,9,0,ME19B253,1
18299,3,9,0,ME19B253,1
18300,3,9,0,ME19B253,1
18301,3,10,0,ME19B253,1
18302,3,10,0,ME19B253,1
18303,3,10,0,ME19B253,1
18304,3,10,0,ME19B253,1
18305,3,11,1,ME19B253,1
